"ID"|"SWISSDOC"
59037|"9.854.2.0"
22160|"9.811.2.0"
22816|"9.616.10.0"
22961|"9.855.1.0"
77677|"9.855.1.0"
77678|"9.855.1.0"
22962|"9.855.2.0"
77683|"9.855.2.0"
77684|"9.855.2.0"
22963|"9.855.2.0"
77679|"9.855.2.0"
77680|"9.855.2.0"
22964|"9.855.2.0"
77681|"9.855.2.0"
77682|"9.855.2.0"
25915|"9.725.22.0"
25916|"9.725.22.0"
25917|"9.725.22.0"
26813|"9.851.1.0"
26816|"9.852.1.0"
26818|"9.853.1.0"
26819|"9.854.1.0"
26823|"9.854.2.0"
26824|"9.854.2.0"
26825|"9.854.2.0"
48866|"9.563.2.0"
48867|"9.563.2.0"
48868|"9.563.2.0"
49029|"9.565.2.0"
49043|"9.563.8.0"
49043|"9.563.2.0"
49043|"9.563.1.0"
49044|"9.566.2.0"
55826|"9.564.1.0"
55828|"9.564.5.0"
55829|"9.564.3.0"
55857|"9.564.2.0"
55870|"9.814.6.0"
55870|"9.814.3.0"
56083|"9.616.3.0"
62054|"9.564.3.0"
62185|"9.564.2.0"
62186|"9.564.2.0"
67363|"9.852.2.0"
67515|"9.563.1.0"
67517|"9.563.2.0"
73676|"9.854.2.0"
73684|"9.614.3.0"
73686|"9.614.3.0"
73687|"9.614.3.0"
77939|"9.616.10.0"
5512|"9.000.2.0"
10965|"9.562.1.0"
10966|"9.562.2.0"
10967|"9.563.1.0"
10968|"9.563.1.0"
10969|"9.563.1.0"
10970|"9.563.1.0"
29338|"9.864.2.0"
29339|"9.865.3.0"
33495|"9.701.3.0"
49349|"9.350.2.0"
49351|"9.350.4.0"
49352|"9.350.4.0"
59412|"9.814.3.0"
59413|"9.814.3.0"
62945|"9.862.5.0"
62946|"9.853.1.0"
63339|"9.701.3.0"
63340|"9.701.3.0"
69811|"9.701.3.0"
71045|"9.851.1.0"
77930|"9.710.9.0"
77930|"9.710.8.0"
77974|"9.722.1.0"
77975|"9.722.1.0"
58404|"9.862.5.0"
58408|"9.862.8.0"
71874|"9.612.4.0"
72679|"9.861.12.0"
72760|"9.854.1.0"
72761|"9.854.1.0"
72798|"9.562.2.0"
72822|"9.852.6.0"
77990|"9.734.11.0"
77991|"9.562.2.0"
77991|"9.814.1.0"
77992|"9.734.11.0"
77992|"9.814.1.0"
77993|"9.734.11.0"
77994|"9.734.11.0"
77994|"9.814.1.0"
77995|"9.734.11.0"
77995|"9.814.1.0"
77999|"9.861.4.0"
78000|"9.861.9.0"
78001|"9.563.6.0"
32464|"9.623.1.0"
32467|"9.616.4.0"
63362|"9.811.2.0"
63362|"9.703.7.0"
74072|"9.615.3.0"
76687|"9.703.7.0"
43517|"9.710.9.0"
73167|"9.722.1.0"
73418|"9.160.14.0"
73419|"9.160.14.0"
73943|"9.563.8.0"
1992|"9.556.4.0"
2068|"9.866.1.0"
12612|"9.350.1.0"
12612|"9.710.8.0"
12663|"9.710.9.0"
12665|"9.710.9.0"
12666|"9.710.9.0"
12667|"9.710.9.0"
34769|"9.866.1.0"
41324|"9.703.5.0"
43510|"9.710.9.0"
43511|"9.710.9.0"
43512|"9.710.9.0"
43513|"9.710.9.0"
44340|"9.553.1.0"
44345|"9.553.5.0"
44347|"9.590.5.0"
52127|"9.556.4.0"
69472|"9.710.9.0"
69966|"9.616.9.0"
69971|"9.590.5.0"
69973|"9.590.5.0"
71113|"9.616.1.0"
71621|"9.851.1.0"
2964|"9.562.1.0"
2965|"9.563.2.0"
2966|"9.563.3.0"
2967|"9.563.4.0"
2968|"9.563.4.0"
2979|"9.611.9.0"
2983|"9.703.2.0"
2987|"9.814.3.0"
2990|"9.852.1.0"
2994|"9.853.1.0"
2995|"9.854.1.0"
2999|"9.855.1.0"
19061|"9.160.1.0"
19062|"9.220.2.0"
19071|"9.614.3.0"
19080|"9.722.3.0"
19081|"9.814.6.0"
19085|"9.822.12.0"
19085|"9.822.53.0"
19085|"9.450.4.0"
19087|"9.822.50.0"
19088|"9.824.5.0"
19088|"9.824.3.0"
1283|"9.562.2.0"
1285|"9.616.5.0"
1285|"9.611.3.0"
1286|"9.616.10.0"
1286|"9.703.7.0"
1290|"9.710.8.0"
1291|"9.710.8.0"
2347|"9.724.1.0"
3712|"9.710.8.0"
4359|"9.562.1.0"
4360|"9.562.2.0"
4361|"9.562.2.0"
26158|"9.734.2.0"
26176|"9.703.5.0"
26186|"9.561.1.0"
26188|"9.562.1.0"
26198|"9.563.5.0"
30448|"9.701.3.0"
30449|"9.701.3.0"
30450|"9.701.5.0"
30450|"9.611.3.0"
30452|"9.701.5.0"
30452|"9.613.2.0"
32853|"9.851.1.0"
32856|"9.854.1.0"
33059|"9.722.1.0"
33059|"9.701.5.0"
45192|"9.852.1.0"
45194|"9.853.1.0"
45199|"9.855.1.0"
46087|"9.430.2.0"
46108|"9.563.6.0"
46108|"9.420.1.0"
46113|"9.563.6.0"
46417|"9.563.3.0"
46498|"9.702.7.0"
46499|"9.725.26.0"
46500|"9.701.1.0"
46502|"9.701.1.0"
48045|"9.611.3.0"
52175|"9.824.5.0"
52175|"9.824.3.0"
52175|"9.826.10.0"
53496|"9.854.3.0"
56359|"9.725.26.0"
56442|"9.814.4.0"
56538|"9.563.2.0"
56554|"9.562.1.0"
56555|"9.563.1.0"
56556|"9.562.1.0"
56558|"9.563.4.0"
56562|"9.814.3.0"
56563|"9.814.3.0"
57257|"9.563.1.0"
63189|"9.710.9.0"
63190|"9.710.9.0"
64016|"9.563.8.0"
66645|"9.563.3.0"
66651|"9.564.2.0"
68067|"9.710.8.0"
69174|"9.563.2.0"
69728|"9.350.3.0"
69732|"9.140.1.0"
72183|"9.590.4.0"
72183|"9.616.9.0"
72183|"9.170.6.0"
73702|"9.614.3.0"
73704|"9.824.5.0"
75195|"9.851.1.0"
79806|"9.854.1.0"
79806|"9.853.1.0"
79806|"9.852.1.0"
79861|"9.721.71.0"
79861|"9.725.10.0"
79862|"9.701.1.0"
79862|"9.724.2.0"
79863|"9.822.12.0"
79863|"9.827.4.0"
82418|"9.721.1.0"
82479|"9.721.1.0"
82503|"9.724.1.0"
82507|"9.563.6.0"
82507|"9.420.1.0"
82508|"9.563.6.0"
82508|"9.420.1.0"
82510|"9.563.6.0"
82510|"9.430.2.0"
82511|"9.563.8.0"
82511|"9.814.3.0"
82512|"9.611.9.0"
82513|"9.611.9.0"
82514|"9.822.12.0"
82514|"9.822.50.0"
82514|"9.320.1.0"
25338|"9.616.3.0"
33259|"9.854.1.0"
33261|"9.854.1.0"
33263|"9.854.1.0"
33348|"9.852.1.0"
33350|"9.853.1.0"
33352|"9.853.1.0"
46123|"9.853.1.0"
33353|"9.855.1.0"
33356|"9.851.1.0"
34362|"9.862.5.0"
34363|"9.862.8.0"
34365|"9.862.1.0"
46194|"9.562.2.0"
46194|"9.563.1.0"
52175|"9.826.10.0"
52175|"9.824.5.0"
62363|"9.852.1.0"
62363|"9.000.1.0"
80302|"9.852.5.0"
82479|"9.721.1.0"
82514|"9.822.12.0"
82514|"9.822.50.0"
82514|"9.320.1.0"
82515|"9.733.3.0"
82517|"9.701.1.0"
25844|"9.614.3.0"
25845|"9.614.3.0"
3104|"9.710.9.0"
4373|"9.710.9.0"
7944|"9.611.3.0"
7945|"9.611.3.0"
8019|"9.811.5.0"
8020|"9.811.5.0"
8074|"9.852.1.0"
29828|"9.710.9.0"
30316|"9.710.9.0"
35834|"9.852.2.0"
35836|"9.852.2.0"
52320|"9.854.2.0"
52320|"9.854.1.0"
52320|"9.854.3.0"
52320|"9.851.1.0"
52320|"9.851.2.0"
52320|"9.851.3.0"
52320|"9.853.1.0"
52320|"9.853.2.0"
52320|"9.853.3.0"
52320|"9.855.1.0"
52320|"9.855.2.0"
52320|"9.855.3.0"
52320|"9.861.14.0"
52320|"9.861.16.0"
52320|"9.862.1.0"
52320|"9.862.5.0"
82549|"9.854.2.0"
82549|"9.854.1.0"
82549|"9.854.3.0"
82549|"9.851.1.0"
82549|"9.851.2.0"
82549|"9.851.3.0"
82549|"9.853.1.0"
82549|"9.853.2.0"
82549|"9.853.3.0"
82549|"9.855.1.0"
82549|"9.855.2.0"
82549|"9.855.3.0"
82549|"9.861.14.0"
82549|"9.861.16.0"
82549|"9.862.1.0"
82549|"9.862.5.0"
54584|"9.851.5.0"
63948|"9.851.5.0"
65634|"9.722.1.0"
82542|"9.851.5.0"
82543|"9.852.1.0"
82544|"9.852.1.0"
82545|"9.852.1.0"
82546|"9.852.1.0"
82547|"9.852.1.0"
82548|"9.852.2.0"
24748|"9.440.1.0"
33405|"9.854.1.0"
33407|"9.852.1.0"
33408|"9.853.1.0"
33434|"9.855.1.0"
33477|"9.854.1.0"
33530|"9.852.1.0"
34330|"9.852.2.0"
34335|"9.853.1.0"
34344|"9.851.1.0"
34348|"9.855.1.0"
34363|"9.862.8.0"
34369|"9.861.16.0"
34372|"9.851.1.0"
34410|"9.851.5.0"
40580|"9.853.2.0"
40682|"9.701.5.0"
40682|"9.723.10.0"
43091|"9.862.8.0"
43132|"9.852.2.0"
2104|"9.723.5.0"
2105|"9.725.10.0"
2106|"9.723.5.0"
52545|"9.851.1.0"
52545|"9.851.5.0"
56094|"9.851.2.0"
60626|"9.000.3.0"
63280|"9.866.1.0"
63281|"9.854.1.0"
64863|"9.852.1.0"
69975|"9.852.2.0"
69976|"9.852.2.0"
70332|"9.852.3.0"
70334|"9.854.1.0"
70336|"9.725.13.0"
76053|"9.851.2.0"
76055|"9.851.2.0"
76056|"9.851.2.0"
76057|"9.851.2.0"
76058|"9.851.2.0"
76059|"9.851.2.0"
76060|"9.854.1.0"
76061|"9.854.1.0"
76062|"9.854.1.0"
76063|"9.854.2.0"
76070|"9.852.3.0"
76072|"9.852.2.0"
82632|"9.702.7.0"
82632|"9.734.11.0"
82633|"9.852.1.0"
82634|"9.852.1.0"
82635|"9.853.1.0"
82636|"9.853.1.0"
82637|"9.853.1.0"
82638|"9.855.1.0"
82639|"9.855.1.0"
82640|"9.861.14.0"
82641|"9.861.14.0"
82642|"9.861.16.0"
82643|"9.861.16.0"
82644|"9.862.8.0"
82645|"9.862.8.0"
82646|"9.862.5.0"
82647|"9.861.9.0"
82648|"9.862.5.0"
82649|"9.862.5.0"
82650|"9.851.1.0"
82651|"9.851.1.0"
82652|"9.340.4.0"
82653|"9.854.1.0"
82654|"9.854.1.0"
82655|"9.852.2.0"
45143|"9.825.8.0"
69724|"9.566.3.0"
69725|"9.566.2.0"
69762|"9.703.2.0"
69765|"9.725.9.0"
71734|"9.614.3.0"
71735|"9.616.10.0"
71764|"9.825.8.0"
71764|"9.824.8.0"
29515|"9.866.1.0"
31513|"9.566.1.0"
39910|"9.566.1.0"
39911|"9.566.1.0"
34437|"9.616.10.0"
34442|"9.616.10.0"
34443|"9.616.10.0"
34444|"9.616.10.0"
34446|"9.616.10.0"
34450|"9.616.10.0"
34451|"9.616.10.0"
34452|"9.616.10.0"
34454|"9.703.2.0"
34457|"9.703.2.0"
34458|"9.703.2.0"
34459|"9.703.2.0"
34465|"9.703.2.0"
34468|"9.703.2.0"
34469|"9.703.2.0"
34470|"9.703.2.0"
34473|"9.702.7.0"
34474|"9.702.7.0"
34477|"9.702.7.0"
34478|"9.702.7.0"
34479|"9.616.10.0"
34479|"9.734.6.0"
34480|"9.616.10.0"
34480|"9.734.6.0"
34481|"9.616.10.0"
34481|"9.734.6.0"
34482|"9.616.10.0"
34482|"9.734.6.0"
34483|"9.616.10.0"
34484|"9.616.10.0"
34485|"9.616.10.0"
34486|"9.616.10.0"
34487|"9.616.1.0"
34488|"9.616.1.0"
18983|"9.611.3.0"
19000|"9.721.1.0"
19000|"9.721.70.0"
19000|"9.721.71.0"
19000|"9.826.10.0"
19015|"9.824.3.0"
19015|"9.824.5.0"
19015|"9.827.5.0"
19015|"9.830.5.0"
19021|"9.854.1.0"
70387|"9.855.1.0"
58585|"9.566.3.0"
71502|"9.430.2.0"
18759|"9.822.50.0"
18760|"9.320.1.0"
18760|"9.310.2.0"
18775|"9.614.3.0"
18776|"9.614.3.0"
18778|"9.614.3.0"
18781|"9.611.3.0"
18782|"9.611.9.0"
18783|"9.615.3.0"
18789|"9.623.4.0"
18790|"9.702.7.0"
18813|"9.814.6.0"
18815|"9.822.12.0"
18820|"9.851.1.0"
18824|"9.852.1.0"
18840|"9.861.16.0"
18841|"9.864.2.0"
38099|"9.853.1.0"
38103|"9.854.1.0"
65610|"9.615.1.0"
65612|"9.615.1.0"
65614|"9.615.1.0"
65622|"9.615.1.0"
75950|"9.563.4.0"
35801|"9.734.11.0"
77275|"9.701.1.0"
77275|"9.734.2.0"
77277|"9.701.1.0"
77789|"9.731.23.0"
71095|"9.566.1.0"
522|"9.614.3.0"
72945|"9.814.3.0"
72962|"9.862.1.0"
72963|"9.861.17.0"
72964|"9.861.1.0"
72966|"9.616.4.0"
72985|"9.616.8.0"
72986|"9.616.8.0"
60010|"9.814.6.0"
63594|"9.564.2.0"
64018|"9.616.3.0"
71223|"9.563.8.0"
77838|"9.563.8.0"
77988|"9.814.6.0"
78004|"9.210.2.0"
78004|"9.210.3.0"
78004|"9.220.2.0"
78066|"9.564.3.0"
78067|"9.564.3.0"
78068|"9.230.1.0"
78069|"9.562.2.0"
78069|"9.814.3.0"
78070|"9.563.8.0"
78071|"9.563.8.0"
78071|"9.814.3.0"
70582|"9.814.3.0"
70650|"9.814.4.0"
70651|"9.814.4.0"
71225|"9.814.3.0"
71491|"9.613.2.0"
71491|"9.703.2.0"
71491|"9.703.7.0"
71537|"9.440.1.0"
78078|"9.814.3.0"
78078|"9.814.5.0"
78079|"9.814.3.0"
78079|"9.814.5.0"
78080|"9.814.3.0"
2772|"9.563.8.0"
2773|"9.562.2.0"
2774|"9.563.1.0"
2776|"9.563.2.0"
2778|"9.563.3.0"
2780|"9.563.5.0"
2787|"9.611.9.0"
2795|"9.814.6.0"
2795|"9.563.3.0"
11508|"9.615.3.0"
11509|"9.615.3.0"
18870|"9.855.1.0"
23352|"9.725.1.0"
23353|"9.725.1.0"
23342|"9.723.2.0"
23342|"9.725.1.0"
23343|"9.723.5.0"
23343|"9.725.1.0"
23349|"9.725.1.0"
23350|"9.725.1.0"
23355|"9.725.10.0"
23357|"9.725.10.0"
23361|"9.725.10.0"
23361|"9.703.7.0"
23363|"9.725.10.0"
23363|"9.724.1.0"
23364|"9.725.10.0"
23364|"9.724.1.0"
23364|"9.724.2.0"
23366|"9.725.10.0"
23366|"9.723.2.0"
23367|"9.725.10.0"
52151|"9.140.17.0"
52152|"9.725.1.0"
52152|"9.140.17.0"
52153|"9.725.1.0"
52153|"9.140.17.0"
52154|"9.725.1.0"
52154|"9.140.17.0"
52155|"9.725.1.0"
52155|"9.140.17.0"
259|"9.851.1.0"
261|"9.852.1.0"
262|"9.852.2.0"
263|"9.853.1.0"
264|"9.853.2.0"
265|"9.854.1.0"
266|"9.854.2.0"
267|"9.855.1.0"
268|"9.861.3.0"
269|"9.861.5.0"
270|"9.861.13.0"
271|"9.861.14.0"
272|"9.861.17.0"
273|"9.861.18.0"
274|"9.862.1.0"
275|"9.862.5.0"
276|"9.866.1.0"
277|"9.862.8.0"
401|"9.734.2.0"
401|"9.734.1.0"
402|"9.701.1.0"
402|"9.734.11.0"
900|"9.734.4.0"
1347|"9.851.1.0"
1348|"9.851.2.0"
1349|"9.851.3.0"
1350|"9.852.1.0"
1351|"9.852.2.0"
1352|"9.853.1.0"
1353|"9.853.2.0"
23815|"9.852.1.0"
40017|"9.855.2.0"
40018|"9.855.1.0"
40019|"9.861.14.0"
40021|"9.862.21.0"
40022|"9.862.5.0"
40023|"9.866.1.0"
42187|"9.563.1.0"
50165|"9.822.12.0"
54529|"9.721.70.0"
54529|"9.721.71.0"
54529|"9.733.3.0"
54529|"9.721.1.0"
54529|"9.725.7.0"
57828|"9.734.2.0"
57829|"9.725.26.0"
69382|"9.703.7.0"
76252|"9.702.3.0"
79580|"9.701.1.0"
49846|"9.230.1.0"
49846|"9.710.8.0"
50259|"9.230.1.0"
50259|"9.710.8.0"
54135|"9.853.1.0"
60333|"9.861.17.0"
23866|"9.822.50.0"
55058|"9.822.50.0"
73918|"9.731.27.0"
64406|"9.350.3.0"
13082|"9.814.3.0"
16672|"9.000.1.0"
16674|"9.851.1.0"
16675|"9.851.1.0"
16676|"9.851.1.0"
20714|"9.703.7.0"
23567|"9.702.5.0"
23567|"9.731.9.0"
23568|"9.702.5.0"
24801|"9.710.9.0"
25881|"9.710.9.0"
26551|"9.855.1.0"
26553|"9.855.1.0"
26555|"9.855.2.0"
26556|"9.855.2.0"
26557|"9.855.2.0"
26631|"9.822.12.0"
26631|"9.450.3.0"
27425|"9.553.2.0"
27426|"9.590.4.0"
69746|"9.851.2.0"
76287|"9.722.1.0"
76287|"9.734.8.0"
76303|"9.734.11.0"
76303|"9.722.1.0"
77099|"9.701.8.0"
77099|"9.701.3.0"
82703|"9.710.5.0"
82703|"9.170.6.0"
82703|"9.150.5.0"
82704|"9.710.5.0"
82704|"9.170.6.0"
82704|"9.150.5.0"
82710|"9.702.7.0"
82711|"9.340.4.0"
47583|"9.564.2.0"
23547|"9.562.2.0"
23547|"9.562.1.0"
23547|"9.563.1.0"
23547|"9.563.2.0"
23547|"9.563.3.0"
23547|"9.563.5.0"
23547|"9.814.3.0"
24656|"9.725.17.0"
24657|"9.723.5.0"
6289|"9.562.1.0"
6291|"9.563.1.0"
6292|"9.563.2.0"
6296|"9.563.3.0"
6298|"9.563.5.0"
6424|"9.563.7.0"
6424|"9.614.3.0"
14793|"9.851.1.0"
14795|"9.851.2.0"
14796|"9.851.2.0"
14798|"9.851.2.0"
14799|"9.851.2.0"
14800|"9.851.2.0"
14802|"9.852.2.0"
14802|"9.852.3.0"
14803|"9.852.2.0"
14804|"9.852.2.0"
14805|"9.852.2.0"
14807|"9.852.2.0"
76517|"9.562.1.0"
76548|"9.814.3.0"
76549|"9.563.1.0"
82829|"9.566.1.0"
82829|"9.566.2.0"
82925|"9.563.4.0"
82925|"9.563.6.0"
82926|"9.566.1.0"
82926|"9.563.4.0"
82926|"9.563.2.0"
82927|"9.562.1.0"
82928|"9.563.8.0"
82929|"9.562.1.0"
82930|"9.862.5.0"
82931|"9.861.5.0"
82932|"9.862.1.0"
82934|"9.854.2.0"
82934|"9.854.1.0"
82935|"9.862.21.0"
82936|"9.861.3.0"
82937|"9.866.1.0"
82938|"9.814.1.0"
82939|"9.562.1.0"
82940|"9.562.1.0"
82941|"9.562.1.0"
82942|"9.562.1.0"
14884|"9.710.9.0"
16559|"9.853.2.0"
16560|"9.854.1.0"
72659|"9.710.9.0"
72660|"9.710.9.0"
74654|"9.710.9.0"
76211|"9.563.6.0"
76224|"9.440.2.0"
76648|"9.710.8.0"
76648|"9.710.9.0"
76786|"9.555.6.0"
76787|"9.555.6.0"
76789|"9.555.6.0"
76791|"9.555.6.0"
76812|"9.710.9.0"
82865|"9.710.9.0"
16075|"9.851.1.0"
16076|"9.851.1.0"
16077|"9.851.2.0"
16078|"9.852.1.0"
16080|"9.866.1.0"
19173|"9.614.3.0"
19175|"9.611.3.0"
19270|"9.851.5.0"
21943|"9.616.3.0"
21946|"9.616.7.0"
21947|"9.616.7.0"
44891|"9.350.3.0"
45086|"9.556.4.0"
45087|"9.556.4.0"
46483|"9.563.8.0"
46483|"9.563.2.0"
48045|"9.611.3.0"
53187|"9.851.1.0"
56532|"9.563.1.0"
71884|"9.616.4.0"
73057|"9.731.20.0"
75759|"9.210.2.0"
75760|"9.210.2.0"
75767|"9.854.1.0"
75897|"9.854.1.0"
75898|"9.854.1.0"
75900|"9.854.1.0"
75901|"9.854.1.0"
75902|"9.854.1.0"
76283|"9.855.1.0"
76398|"9.562.2.0"
76399|"9.822.50.0"
76401|"9.230.1.0"
76407|"9.854.1.0"
76513|"9.440.1.0"
76590|"9.703.7.0"
76824|"9.731.20.0"
82951|"9.734.11.0"
82952|"9.725.10.0"
82953|"9.210.2.0"
82956|"9.616.7.0"
82957|"9.616.7.0"
82958|"9.616.3.0"
82959|"9.440.1.0"
82960|"9.556.2.0"
82961|"9.556.2.0"
72287|"9.220.5.0"
75995|"9.220.3.0"
75998|"9.220.3.0"
76001|"9.220.3.0"
76252|"9.702.3.0"
80015|"9.615.1.0"
83015|"9.562.2.0"
83016|"9.563.8.0"
44873|"9.702.7.0"
46322|"9.710.4.0"
46325|"9.703.7.0"
46326|"9.616.9.0"
46337|"9.710.4.0"
46359|"9.616.10.0"
46360|"9.616.10.0"
46361|"9.616.5.0"
46363|"9.564.2.0"
63050|"9.616.5.0"
83027|"9.703.5.0"
81872|"9.851.1.0"
83044|"9.722.3.0"
83049|"9.824.9.0"
83049|"9.824.12.0"
83049|"9.824.5.0"
68176|"9.611.3.0"
74487|"9.611.3.0"
68343|"9.852.2.0"
68344|"9.852.2.0"
68345|"9.851.1.0"
68346|"9.851.2.0"
68347|"9.851.2.0"
83054|"9.822.50.0"
7931|"9.566.1.0"
7934|"9.566.1.0"
7938|"9.566.1.0"
76539|"9.566.2.0"
83070|"9.566.1.0"
76538|"9.566.2.0"
76540|"9.566.2.0"
76648|"9.710.8.0"
76648|"9.710.9.0"
83075|"9.566.2.0"
83076|"9.566.4.0"
83077|"9.710.9.0"
83078|"9.616.10.0"
83079|"9.701.1.0"
83080|"9.725.26.0"
83081|"9.722.1.0"
83082|"9.710.8.0"
83082|"9.710.9.0"
83083|"9.640.2.0"
83084|"9.734.11.0"
83084|"9.710.9.0"
83085|"9.710.9.0"
83085|"9.703.7.0"
83085|"9.702.6.0"
83087|"9.710.9.0"
83088|"9.640.2.0"
83089|"9.710.9.0"
83090|"9.640.2.0"
83092|"9.614.3.0"
63292|"9.580.2.0"
64365|"9.636.1.0"
66809|"9.734.2.0"
68340|"9.852.1.0"
68349|"9.854.1.0"
68350|"9.854.2.0"
68362|"9.853.2.0"
68363|"9.853.1.0"
68364|"9.854.2.0"
68365|"9.854.2.0"
68368|"9.851.2.0"
68369|"9.851.2.0"
68370|"9.851.1.0"
68371|"9.851.2.0"
68372|"9.852.2.0"
68373|"9.852.2.0"
68374|"9.852.2.0"
68375|"9.852.2.0"
35747|"9.822.12.0"
39748|"9.861.11.0"
45926|"9.854.1.0"
45927|"9.853.1.0"
46543|"9.562.2.0"
46550|"9.854.1.0"
46551|"9.853.1.0"
46553|"9.855.1.0"
5158|"9.561.1.0"
77594|"9.562.2.0"
77594|"9.564.3.0"
77595|"9.562.2.0"
77595|"9.564.3.0"
77596|"9.564.2.0"
72351|"9.851.1.0"
72924|"9.851.1.0"
77630|"9.851.1.0"
73450|"9.731.1.0"
73450|"9.734.11.0"
73465|"9.611.3.0"
77613|"9.854.1.0"
77614|"9.853.1.0"
73434|"9.616.10.0"
73452|"9.731.1.0"
73454|"9.731.1.0"
73456|"9.731.1.0"
73457|"9.722.1.0"
73461|"9.722.1.0"
73462|"9.722.1.0"
14712|"9.611.3.0"
15903|"9.851.2.0"
15904|"9.851.2.0"
15906|"9.852.2.0"
26591|"9.562.2.0"
26593|"9.562.2.0"
26594|"9.563.1.0"
56344|"9.852.2.0"
62638|"9.723.5.0"
62639|"9.725.17.0"
73188|"9.563.2.0"
77438|"9.852.2.0"
77659|"9.562.2.0"
11809|"9.703.2.0"
31043|"9.710.8.0"
40831|"9.722.1.0"
50016|"9.701.1.0"
50183|"9.613.4.0"
50183|"9.611.3.0"
50183|"9.703.7.0"
50183|"9.703.2.0"
51580|"9.722.1.0"
51585|"9.722.1.0"
51585|"9.616.1.0"
51593|"9.722.1.0"
55529|"9.701.3.0"
55532|"9.701.3.0"
55532|"9.702.5.0"
68892|"9.725.27.0"
68892|"9.733.3.0"
70658|"9.701.3.0"
72210|"9.616.4.0"
72315|"9.703.5.0"
73502|"9.722.1.0"
73504|"9.722.1.0"
75680|"9.701.3.0"
75680|"9.702.5.0"
77664|"9.733.3.0"
77665|"9.710.9.0"
77666|"9.722.1.0"
77667|"9.722.1.0"
77667|"9.734.11.0"
1597|"9.701.5.0"
1998|"9.563.1.0"
7215|"9.722.2.0"
24005|"9.851.1.0"
24011|"9.852.1.0"
24013|"9.854.1.0"
24022|"9.855.1.0"
37484|"9.862.22.0"
37485|"9.862.7.0"
50208|"9.563.8.0"
54043|"9.734.11.0"
56857|"9.814.6.0"
56859|"9.563.1.0"
56860|"9.563.3.0"
59664|"9.614.3.0"
61077|"9.616.8.0"
61238|"9.731.20.0"
63891|"9.722.1.0"
73299|"9.614.3.0"
73300|"9.614.3.0"
73301|"9.614.3.0"
73307|"9.562.1.0"
73871|"9.703.7.0"
73874|"9.722.1.0"
40345|"9.731.21.0"
40345|"9.614.3.0"
40346|"9.616.8.0"
40346|"9.731.21.0"
50671|"9.616.3.0"
66057|"9.616.3.0"
67778|"9.611.3.0"
67778|"9.723.5.0"
77741|"9.611.3.0"
77741|"9.723.5.0"
68643|"9.731.21.0"
68643|"9.616.8.0"
68643|"9.811.9.0"
68646|"9.731.21.0"
73158|"9.731.21.0"
73158|"9.616.8.0"
73158|"9.811.9.0"
74729|"9.814.3.0"
77334|"9.723.2.0"
77335|"9.725.10.0"
77342|"9.814.3.0"
77342|"9.564.3.0"
15114|"9.566.2.0"
15115|"9.566.2.0"
40739|"9.566.3.0"
49043|"9.563.8.0"
49043|"9.563.2.0"
49043|"9.563.1.0"
49044|"9.566.2.0"
55826|"9.564.1.0"
55828|"9.564.5.0"
55829|"9.564.3.0"
55857|"9.564.2.0"
55870|"9.814.6.0"
55870|"9.814.3.0"
62054|"9.564.3.0"
62185|"9.564.2.0"
62186|"9.564.2.0"
65758|"9.566.2.0"
75442|"9.616.4.0"
67363|"9.852.2.0"
31581|"9.854.2.0"
31583|"9.861.11.0"
31585|"9.861.16.0"
31586|"9.862.1.0"
31587|"9.862.5.0"
31589|"9.865.5.0"
31590|"9.866.1.0"
42891|"9.852.2.0"
42893|"9.861.3.0"
47759|"9.854.2.0"
47780|"9.811.5.0"
52184|"9.852.1.0"
52185|"9.853.1.0"
52186|"9.855.1.0"
52323|"9.731.1.0"
58688|"9.852.2.0"
58689|"9.852.2.0"
58693|"9.864.2.0"
65467|"9.855.1.0"
66072|"9.854.3.0"
66073|"9.854.3.0"
70587|"9.814.3.0"
71186|"9.564.1.0"
71186|"9.563.8.0"
71186|"9.611.3.0"
77827|"9.851.3.0"
77829|"9.710.9.0"
3963|"9.855.1.0"
44443|"9.562.2.0"
44446|"9.562.2.0"
44457|"9.350.1.0"
67368|"9.854.1.0"
67370|"9.853.1.0"
67371|"9.855.2.0"
67372|"9.861.14.0"
76050|"9.350.1.0"
3945|"9.562.2.0"
3955|"9.814.3.0"
3957|"9.851.1.0"
3959|"9.852.1.0"
38676|"9.814.6.0"
44467|"9.866.1.0"
60012|"9.563.1.0"
60013|"9.563.2.0"
60014|"9.563.8.0"
60015|"9.563.3.0"
60016|"9.563.8.0"
60019|"9.563.4.0"
6289|"9.562.1.0"
6291|"9.563.1.0"
76425|"9.814.4.0"
76426|"9.710.9.0"
76447|"9.562.2.0"
76453|"9.814.8.0"
76454|"9.814.8.0"
76454|"9.814.10.0"
76454|"9.814.1.0"
76459|"9.851.5.0"
76460|"9.862.1.0"
76464|"9.611.3.0"
41653|"9.827.1.0"
45111|"9.722.1.0"
45113|"9.722.1.0"
76725|"9.722.1.0"
76726|"9.722.1.0"
45132|"9.731.1.0"
45132|"9.722.1.0"
45135|"9.731.1.0"
45135|"9.722.1.0"
58501|"9.731.1.0"
58501|"9.722.1.0"
72207|"9.731.1.0"
72207|"9.722.1.0"
45137|"9.731.1.0"
45137|"9.722.1.0"
50796|"9.722.1.0"
50796|"9.701.5.0"
53344|"9.722.1.0"
53553|"9.851.1.0"
54737|"9.814.3.0"
